Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-01-29 12:18:54.384,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:18:55.375,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.11712, 7.273639999999999, 0.8979199999999999, 1.2932, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.42456, 2.84992, 1.0906799999999999, 9.9918]"
2024-01-29 12:18:56.381,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:18:57.387,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.27083999999999997, 3.55264, 0.976, 1.63724, 4.80436]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.5978, 9.9918, 1.53476, 3.1256399999999998]"
2024-01-29 12:18:58.387,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[2.33508, 0.65392, 0.39527999999999996, 1.0126, 1.8202399999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.60268, 5.74376, 2.37656, 0.5514399999999999, 9.9918]"
2024-01-29 12:18:59.393,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:00.387,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[1.14924, 0.6612399999999999, 0.44408, 0.7954399999999999, 1.71776]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.62952, 3.6282799999999997, 1.3737199999999998, 1.99592]"
2024-01-29 12:19:01.426,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:02.375,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.2562, 6.91008, 0.99796, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.7905599999999999, 6.468439999999999, 1.8348799999999998, 2.82796]"
2024-01-29 12:19:03.399,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.74176, 0.74176, 0.45383999999999997, 0.9003599999999999, 1.65188]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.5994, 2.98412, 1.6225999999999998, 1.21512, 9.9918]"
2024-01-29 12:19:04.386,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:19:05.391,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.1464, 1.04188, 0.47092, 1.8348799999999998, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.24156, 9.9918, 0.61976, 9.9918]"
