Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-03-04 11:51:38.766,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.18172, 9.67948, 9.88688, 9.55504, 8.891359999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 7.59572, 0.0]"
2024-03-04 11:51:39.741,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.356199999999999, 4.421279999999999, 2.53028, 0.0]"
2024-03-04 11:51:40.757,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.26468, 9.6014, 9.87712, 9.51844, 9.0768]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 7.6372, 0.0]"
2024-03-04 11:51:41.783,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.63924, 4.04064, 2.7425599999999997, 0.0]"
2024-03-04 11:51:42.764,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.17196, 9.75756, 9.87712, 9.67216, 9.07924]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 7.76408, 0.0]"
2024-03-04 11:51:43.771,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.1833599999999995, 0.0, 7.2541199999999995, 0.0]"
2024-03-04 11:51:44.774,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.698599999999999, 9.36472, 9.87468, 9.211, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:51:45.784,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 5.88772, 2.9646, 6.2000399999999996, 0.0]"
2024-03-04 11:51:46.759,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.993839999999999, 9.56968, 9.90152, 9.43792, 3.56728]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 8.31308, 0.0]"
2024-03-04 11:51:47.758,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.64168, 3.77224, 7.09064, 0.0]"
2024-03-04 11:51:48.764,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.25736, 9.71852, 9.8698, 9.57212, 8.593679999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:51:49.767,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:51:50.778,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.24272, 9.76244, 9.86736, 9.6868, 9.05484]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 5.66568, 0.0, 7.94708, 0.0]"
2024-03-04 11:51:51.807,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:51:52.759,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.83076, 9.36472, 9.87468, 9.76976]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.68844, 0.0, 8.3448, 0.0]"
2024-03-04 11:51:53.763,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[7.55912, 0.0, 8.803519999999999, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:51:54.776,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.2463999999999995, 0.0, 9.2598, 9.52088]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.339519999999999, 2.7938, 6.85152, 0.0]"
2024-03-04 11:51:55.769,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.211, 9.71364, 9.87712, 9.65264, 8.908439999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:51:56.779,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:51:57.780,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.87468, 9.18904, 9.95276, 9.7844]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.68844, 0.0, 8.07152, 0.0]"
2024-03-04 11:51:58.779,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.703479999999999, 8.727879999999999, 9.34032, 9.12072, 7.09796]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:51:59.766,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.54936, 2.6961999999999997, 8.1496, 0.0]"
2024-03-04 11:52:00.823,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.703479999999999, 9.43548, 9.88444, 9.20368, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:01.772,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 7.04672, 4.97516, 7.334639999999999, 0.0]"
2024-03-04 11:52:02.799,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.00116, 9.72584, 9.70388, 9.75268, 9.57212]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:03.767,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.832, 5.67056, 6.71488, 0.0]"
2024-03-04 11:52:04.811,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.21832, 9.56724, 9.7966, 9.37204, 8.35212]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:05.794,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 6.13416, 5.389959999999999, 6.417199999999999, 0.0]"
2024-03-04 11:52:06.777,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.22808, 9.76732, 9.8698, 9.71608, 9.32568]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
2024-03-04 11:52:07.783,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]"
