Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-01-29 12:21:33.444,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.8979199999999999, 0.50996, 1.3346799999999999, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 6.51968, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:21:34.441,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.27327999999999997, 9.9918, 0.84668, 9.9918]"
2024-01-29 12:21:35.432,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.5563199999999999, 0.64172, 0.41968, 0.63684, 3.07684]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.28304, 9.9918, 8.15936, 0.0]"
2024-01-29 12:21:36.449,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:21:37.453,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.366, 0.6612399999999999, 0.34159999999999996, 0.6636799999999999, 8.54732]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.21716, 9.9918, 2.7938, 0.03904]"
2024-01-29 12:21:38.427,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.27327999999999997, 9.9918, 3.42332, 0.0]"
2024-01-29 12:21:39.449,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.53192, 0.6466, 0.27327999999999997, 0.97844, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-01-29 12:21:40.441,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[3.46968, 0.8979199999999999, 0.5489999999999999, 1.22244, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.1586, 9.9918, 1.47376, 0.34892]"
2024-01-29 12:21:41.451,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.7954399999999999, 9.9918, 9.9918, 0.4758]"
2024-01-29 12:21:42.473,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.31964, 0.7076, 0.29036, 1.07116, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
