Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-02-12 11:41:04.223,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.87596, 1.47132, 3.51116, 2.59372]"
2024-02-12 11:41:05.212,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.343999999999999, 2.78892, 5.465599999999999, 2.5254, 4.0382]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.7832399999999999, 1.3419999999999999, 3.55264, 4.10652]"
2024-02-12 11:41:06.248,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.21876, 2.7035199999999997, 2.6547199999999997, 3.07684, 8.664439999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:07.233,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.53192, 1.52256, 2.6937599999999997, 9.9918]"
2024-02-12 11:41:08.225,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.5018, 2.27652, 2.6473999999999998, 2.6278799999999998, 5.475359999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 8.09836, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:09.226,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 4.433479999999999, 9.9918, 9.9918]"
2024-02-12 11:41:10.229,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.97112, 2.44732, 4.09676, 1.66652]"
2024-02-12 11:41:11.240,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.3383199999999995, 2.48636, 2.7157199999999997, 2.6547199999999997, 5.6242]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:12.243,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.75884, 1.0492, 1.68604, 9.9918]"
2024-02-12 11:41:13.230,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[7.63476, 2.6327599999999998, 7.2053199999999995, 1.99592, 2.6547199999999997]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.96624, 2.7108399999999997, 7.307799999999999, 4.3602799999999995]"
2024-02-12 11:41:14.219,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.64576, 6.78564, 4.11384, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:15.233,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 6.13172]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.74176, 2.2179599999999997, 4.3749199999999995, 9.9918]"
2024-02-12 11:41:16.241,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.17972, 2.78892, 3.97964, 3.1524799999999997, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:17.249,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.82472, 2.08132, 3.99428, 9.9918]"
2024-02-12 11:41:18.238,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.19436, 3.1207599999999998, 3.79908, 4.494479999999999, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 4.19436, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:19.235,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.331799999999999, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:20.255,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.95932, 3.09636, 2.38388, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.68808, 9.9918, 5.57052, 2.86212]"
2024-02-12 11:41:21.243,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[3.99916, 3.06708, 2.60836, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:41:22.250,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.07196, 9.9918, 2.95972, 2.8548]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.3175999999999999, 9.9918, 9.9918, 4.9898]"
2024-02-12 11:41:23.231,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.3460399999999995, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
