Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-02-22 13:30:56.267,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.6498399999999998, 3.2403199999999996, 5.08496, 1.6006399999999998]"
2024-02-22 13:30:57.257,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.2829999999999995, 9.56236, 9.64044, 9.15, 8.07152]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:30:58.273,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.53272, 3.43552, 4.9166, 1.12484]"
2024-02-22 13:30:59.256,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.65836, 9.48184, 9.66972, 8.837679999999999, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:00.274,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.76656, 9.9918, 4.3578399999999995, 0.59536]"
2024-02-22 13:31:01.280,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.6608, 9.25736, 9.59164, 8.698599999999999, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:02.286,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 8.39604, 0.0, 5.8194, 5.6852]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:03.274,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.71896, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[8.16912, 2.06912, 9.9918, 4.89464, 1.07116]"
2024-02-22 13:31:04.293,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.8926, 9.71852, 9.5892, 9.4184, 9.06948]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:05.267,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.05936, 9.9918, 4.4041999999999994, 0.83692]"
